CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
70102.0,Santa Cruz,Andr�s Ib��ez,Cotoca,7010203841.0,Kinder San Joaquon,C. Viloma entre C. Colomi y Av. De la Fuerza Aerea,6.0,7010203841002.0,2.0,930.0,909.0,21.0,181.0,25.0,28.0,546.0,780.0,113.0,16.0,,,8.0,0.0,16.0,48.0
70102.0,Santa Cruz,Andr�s Ib��ez,Cotoca,7010203841.0,Kinder San Joaquon,C. Viloma entre C. Colomi y Av. De la Fuerza Aerea,6.0,7010203841003.0,3.0,708.0,692.0,16.0,130.0,34.0,20.0,477.0,661.0,28.0,3.0,,,8.0,4.0,16.0,50.0
70102.0,Santa Cruz,Andr�s Ib��ez,Cotoca,7010203841.0,Kinder San Joaquon,C. Viloma entre C. Colomi y Av. De la Fuerza Aerea,6.0,7010203841004.0,4.0,432.0,400.0,32.0,256.0,15.0,7.0,60.0,338.0,38.0,24.0,,,8.0,4.0,16.0,21.0
70102.0,Santa Cruz,Andr�s Ib��ez,Cotoca,7010203841.0,Kinder San Joaquon,C. Viloma entre C. Colomi y Av. De la Fuerza Aerea,6.0,7010203841005.0,5.0,823.0,770.0,53.0,262.0,4.0,15.0,375.0,656.0,98.0,16.0,,,8.0,1.0,16.0,8.0
70102.0,Santa Cruz,Andr�s Ib��ez,Cotoca,7010203841.0,Kinder San Joaquon,C. Viloma entre C. Colomi y Av. De la Fuerza Aerea,6.0,7010203841006.0,6.0,36.0,29.0,7.0,18.0,1.0,0.0,5.0,24.0,5.0,0.0,,,8.0,4.0,16.0,55.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847001.0,1.0,195.0,157.0,38.0,122.0,8.0,3.0,11.0,144.0,12.0,1.0,,,8.0,4.0,16.0,22.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847002.0,2.0,719.0,622.0,97.0,294.0,26.0,14.0,240.0,574.0,24.0,24.0,,,8.0,3.0,16.0,55.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847003.0,3.0,627.0,553.0,74.0,99.0,1.0,16.0,373.0,489.0,33.0,31.0,,,8.0,3.0,16.0,19.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847004.0,4.0,198.0,194.0,4.0,112.0,9.0,1.0,45.0,167.0,25.0,2.0,,,8.0,4.0,16.0,58.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847005.0,5.0,751.0,641.0,110.0,86.0,24.0,17.0,407.0,534.0,75.0,32.0,,,8.0,2.0,16.0,56.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847006.0,6.0,53.0,46.0,7.0,11.0,0.0,1.0,23.0,35.0,7.0,4.0,,,8.0,1.0,16.0,13.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847007.0,7.0,210.0,178.0,32.0,108.0,8.0,4.0,41.0,161.0,11.0,6.0,,,9.0,3.0,16.0,3.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847008.0,8.0,673.0,599.0,74.0,196.0,9.0,17.0,256.0,478.0,97.0,24.0,,,8.0,1.0,16.0,23.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847009.0,9.0,110.0,92.0,18.0,5.0,1.0,0.0,63.0,69.0,15.0,8.0,,,8.0,0.0,16.0,12.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847010.0,10.0,220.0,188.0,32.0,84.0,6.0,3.0,66.0,159.0,29.0,0.0,,,8.0,4.0,16.0,19.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847011.0,11.0,788.0,663.0,125.0,50.0,11.0,9.0,493.0,563.0,28.0,72.0,,,8.0,1.0,16.0,42.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847012.0,12.0,815.0,681.0,134.0,279.0,16.0,0.0,323.0,618.0,56.0,7.0,,,8.0,0.0,16.0,44.0
70103.0,Santa Cruz,Andr�s Ib��ez,Porongo,7010303847.0,Escuela Gualberto Villarroel,Arani,13.0,7010303847013.0,13.0,287.0,274.0,13.0,198.0,2.0,1.0,36.0,237.0,20.0,17.0,,,8.0,3.0,16.0,5.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403860.0,Escuela Marton Cardenas,Av. Miguel Mercado Moreira?Vinto,5.0,7010403860001.0,1.0,672.0,543.0,129.0,77.0,14.0,10.0,338.0,439.0,59.0,45.0,,,8.0,2.0,16.0,43.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403860.0,Escuela Marton Cardenas,Av. Miguel Mercado Moreira?Vinto,5.0,7010403860002.0,2.0,442.0,414.0,28.0,39.0,9.0,4.0,269.0,321.0,63.0,30.0,,,8.0,1.0,16.0,10.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403860.0,Escuela Marton Cardenas,Av. Miguel Mercado Moreira?Vinto,5.0,7010403860003.0,3.0,485.0,477.0,8.0,226.0,0.0,5.0,200.0,431.0,9.0,37.0,,,8.0,0.0,16.0,8.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403860.0,Escuela Marton Cardenas,Av. Miguel Mercado Moreira?Vinto,5.0,7010403860004.0,4.0,91.0,80.0,11.0,64.0,2.0,1.0,7.0,74.0,6.0,0.0,,,8.0,0.0,16.0,3.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403860.0,Escuela Marton Cardenas,Av. Miguel Mercado Moreira?Vinto,5.0,7010403860005.0,5.0,951.0,864.0,87.0,492.0,7.0,15.0,256.0,770.0,89.0,5.0,,,8.0,0.0,16.0,49.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865001.0,1.0,219.0,182.0,37.0,127.0,0.0,1.0,14.0,142.0,26.0,14.0,,,8.0,3.0,16.0,6.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865002.0,2.0,725.0,656.0,69.0,155.0,28.0,10.0,377.0,570.0,73.0,13.0,,,8.0,0.0,16.0,23.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865003.0,3.0,353.0,304.0,49.0,156.0,9.0,8.0,64.0,237.0,43.0,24.0,,,8.0,1.0,16.0,12.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865004.0,4.0,41.0,33.0,8.0,7.0,0.0,0.0,20.0,27.0,5.0,1.0,,,8.0,2.0,16.0,10.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865005.0,5.0,326.0,311.0,15.0,106.0,13.0,3.0,117.0,239.0,46.0,26.0,,,8.0,3.0,16.0,4.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865006.0,6.0,213.0,201.0,12.0,59.0,9.0,3.0,99.0,170.0,16.0,15.0,,,8.0,2.0,16.0,8.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865007.0,7.0,530.0,471.0,59.0,72.0,11.0,12.0,364.0,459.0,3.0,9.0,,,8.0,1.0,16.0,8.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403865.0,Escuela Dr. Demetrio Canelas,Ayapampa,8.0,7010403865008.0,8.0,247.0,229.0,18.0,96.0,2.0,8.0,111.0,217.0,4.0,8.0,,,8.0,2.0,16.0,53.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873001.0,1.0,913.0,810.0,103.0,449.0,12.0,7.0,257.0,725.0,76.0,9.0,,,8.0,1.0,16.0,49.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873002.0,2.0,933.0,845.0,88.0,601.0,18.0,26.0,81.0,726.0,55.0,64.0,,,8.0,4.0,16.0,10.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873003.0,3.0,110.0,98.0,12.0,75.0,3.0,0.0,7.0,85.0,3.0,10.0,,,8.0,1.0,16.0,1.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873004.0,4.0,739.0,650.0,89.0,241.0,25.0,15.0,282.0,563.0,14.0,73.0,,,8.0,4.0,16.0,19.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873005.0,5.0,954.0,924.0,30.0,428.0,48.0,1.0,333.0,810.0,45.0,69.0,Uso de formularios no oficiales: Llenado de resultados en documentos o formatos no aprobados por el Tribunal Supremo Electoral.,,8.0,2.0,16.0,32.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873006.0,6.0,241.0,197.0,44.0,99.0,0.0,5.0,47.0,151.0,36.0,10.0,,,8.0,0.0,16.0,49.0
70104.0,Santa Cruz,Andr�s Ib��ez,La Guardia,7010403873.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),7.0,7010403873007.0,7.0,613.0,604.0,9.0,387.0,12.0,15.0,70.0,484.0,90.0,30.0,,,8.0,2.0,16.0,50.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880001.0,1.0,839.0,814.0,25.0,665.0,21.0,1.0,53.0,740.0,5.0,69.0,,,8.0,4.0,16.0,50.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880002.0,2.0,261.0,259.0,2.0,205.0,8.0,7.0,16.0,236.0,23.0,0.0,,,8.0,0.0,16.0,11.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880003.0,3.0,837.0,709.0,128.0,513.0,16.0,15.0,69.0,613.0,93.0,3.0,,,8.0,1.0,16.0,27.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880004.0,4.0,507.0,455.0,52.0,151.0,11.0,8.0,247.0,417.0,5.0,33.0,,,8.0,4.0,16.0,16.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880005.0,5.0,248.0,207.0,41.0,106.0,3.0,5.0,55.0,169.0,29.0,9.0,,,8.0,0.0,16.0,53.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880006.0,6.0,559.0,441.0,118.0,319.0,14.0,13.0,43.0,389.0,16.0,36.0,,,8.0,1.0,16.0,42.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880007.0,7.0,893.0,789.0,104.0,17.0,40.0,18.0,616.0,691.0,58.0,40.0,,,8.0,2.0,16.0,47.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880008.0,8.0,457.0,414.0,43.0,112.0,20.0,11.0,196.0,339.0,46.0,29.0,,,8.0,1.0,16.0,37.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880009.0,9.0,852.0,750.0,102.0,357.0,18.0,2.0,342.0,719.0,29.0,2.0,,,8.0,4.0,16.0,33.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880010.0,10.0,294.0,261.0,33.0,95.0,6.0,5.0,119.0,225.0,12.0,24.0,,,8.0,1.0,16.0,16.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880011.0,11.0,469.0,434.0,35.0,254.0,8.0,1.0,94.0,357.0,46.0,31.0,,,8.0,4.0,16.0,49.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880012.0,12.0,377.0,362.0,15.0,271.0,10.0,9.0,52.0,342.0,4.0,16.0,,,8.0,3.0,16.0,2.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880013.0,13.0,522.0,446.0,76.0,195.0,1.0,6.0,125.0,327.0,74.0,45.0,,,8.0,0.0,16.0,23.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880014.0,14.0,744.0,651.0,93.0,101.0,26.0,3.0,419.0,549.0,83.0,19.0,,,8.0,4.0,16.0,25.0
70202.0,Santa Cruz,Warnes,Okinawa Uno,7020203880.0,Unidad Educativa Club De Leones,Circunvalacion 375 Enrique Arce,15.0,7020203880015.0,15.0,991.0,905.0,86.0,701.0,39.0,23.0,60.0,823.0,9.0,73.0,,,8.0,0.0,16.0,48.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895001.0,1.0,87.0,75.0,12.0,23.0,0.0,0.0,44.0,67.0,7.0,1.0,,,8.0,1.0,16.0,21.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895002.0,2.0,498.0,451.0,47.0,356.0,18.0,15.0,16.0,405.0,19.0,27.0,,,8.0,2.0,16.0,40.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895003.0,3.0,633.0,602.0,31.0,468.0,1.0,8.0,62.0,539.0,32.0,31.0,,,8.0,4.0,16.0,8.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895004.0,4.0,64.0,58.0,6.0,5.0,1.0,1.0,48.0,55.0,1.0,2.0,,,8.0,3.0,16.0,28.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895005.0,5.0,527.0,442.0,85.0,128.0,11.0,0.0,250.0,389.0,34.0,19.0,,,8.0,4.0,16.0,57.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895006.0,6.0,500.0,425.0,75.0,230.0,5.0,7.0,60.0,302.0,75.0,48.0,,,8.0,1.0,16.0,13.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895007.0,7.0,955.0,831.0,124.0,178.0,13.0,22.0,426.0,639.0,122.0,70.0,,,8.0,1.0,16.0,7.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895008.0,8.0,696.0,585.0,111.0,67.0,17.0,4.0,430.0,518.0,64.0,3.0,,,8.0,3.0,16.0,45.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895009.0,9.0,162.0,148.0,14.0,4.0,0.0,4.0,114.0,122.0,23.0,3.0,,,8.0,3.0,16.0,58.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895010.0,10.0,654.0,594.0,60.0,312.0,11.0,8.0,103.0,434.0,99.0,61.0,,,8.0,1.0,16.0,48.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895011.0,11.0,344.0,336.0,8.0,201.0,18.0,9.0,79.0,307.0,7.0,22.0,,,8.0,3.0,16.0,56.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895012.0,12.0,426.0,405.0,21.0,180.0,16.0,11.0,187.0,394.0,3.0,8.0,,,8.0,2.0,16.0,25.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895013.0,13.0,834.0,684.0,150.0,450.0,28.0,16.0,22.0,516.0,108.0,60.0,,,8.0,1.0,16.0,51.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895014.0,14.0,203.0,162.0,41.0,35.0,5.0,1.0,117.0,158.0,2.0,2.0,,,8.0,3.0,16.0,51.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895015.0,15.0,323.0,297.0,26.0,78.0,1.0,8.0,184.0,271.0,14.0,12.0,,,8.0,4.0,16.0,48.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895016.0,16.0,581.0,499.0,82.0,285.0,14.0,14.0,74.0,387.0,66.0,46.0,,,8.0,3.0,16.0,4.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895017.0,17.0,294.0,290.0,4.0,22.0,5.0,4.0,215.0,246.0,23.0,21.0,,,8.0,1.0,16.0,58.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203895.0,Escuela Eugenia Ravasco,Av. Esperanza?Rumi Mayu (Tiquipaya),18.0,7030203895018.0,18.0,800.0,658.0,142.0,392.0,19.0,20.0,89.0,520.0,94.0,44.0,,,8.0,2.0,16.0,37.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913001.0,1.0,479.0,426.0,53.0,240.0,2.0,13.0,147.0,402.0,3.0,21.0,,,8.0,3.0,16.0,10.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913002.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,8.0,0.0,16.0,18.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913003.0,3.0,741.0,658.0,83.0,419.0,28.0,2.0,186.0,635.0,17.0,6.0,,,8.0,1.0,16.0,41.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913004.0,4.0,409.0,368.0,41.0,111.0,4.0,3.0,177.0,295.0,52.0,21.0,,,8.0,3.0,16.0,5.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913005.0,5.0,293.0,256.0,37.0,81.0,11.0,3.0,100.0,195.0,42.0,19.0,,,8.0,1.0,16.0,59.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913006.0,6.0,873.0,700.0,173.0,262.0,29.0,5.0,275.0,571.0,49.0,80.0,,,8.0,3.0,16.0,41.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913007.0,7.0,986.0,934.0,52.0,22.0,36.0,16.0,796.0,870.0,36.0,28.0,,,8.0,0.0,16.0,56.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913008.0,8.0,910.0,784.0,126.0,450.0,30.0,1.0,173.0,654.0,80.0,50.0,,,8.0,0.0,16.0,0.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913009.0,9.0,987.0,851.0,136.0,519.0,23.0,9.0,108.0,659.0,119.0,73.0,,,8.0,2.0,16.0,26.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913010.0,10.0,573.0,551.0,22.0,363.0,12.0,7.0,76.0,458.0,63.0,30.0,,,8.0,1.0,16.0,45.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913011.0,11.0,600.0,564.0,36.0,313.0,23.0,1.0,95.0,432.0,89.0,43.0,,,8.0,3.0,16.0,49.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913012.0,12.0,317.0,291.0,26.0,17.0,2.0,6.0,226.0,251.0,18.0,22.0,,,8.0,1.0,16.0,52.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203913.0,Unidad Educativa Eje Pampa,Eje Pampa,13.0,7030203913013.0,13.0,250.0,246.0,4.0,81.0,10.0,2.0,99.0,192.0,38.0,16.0,,,8.0,0.0,16.0,15.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926001.0,1.0,646.0,554.0,92.0,91.0,1.0,4.0,367.0,463.0,75.0,16.0,,,8.0,0.0,16.0,56.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926002.0,2.0,209.0,204.0,5.0,19.0,0.0,1.0,142.0,162.0,23.0,19.0,,,8.0,1.0,16.0,25.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926003.0,3.0,302.0,269.0,33.0,123.0,3.0,5.0,104.0,235.0,9.0,25.0,,,8.0,1.0,16.0,57.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926004.0,4.0,397.0,378.0,19.0,23.0,12.0,4.0,289.0,328.0,34.0,16.0,,,8.0,1.0,16.0,18.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926005.0,5.0,616.0,529.0,87.0,289.0,2.0,2.0,95.0,388.0,88.0,53.0,,,8.0,0.0,16.0,24.0
70302.0,Santa Cruz,Velasco,San Miguel de Velasco,7030203926.0,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,6.0,7030203926006.0,6.0,362.0,303.0,59.0,122.0,8.0,2.0,110.0,242.0,37.0,24.0,,,8.0,3.0,16.0,53.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932001.0,1.0,167.0,167.0,0.0,101.0,6.0,4.0,29.0,140.0,16.0,11.0,,,8.0,3.0,16.0,19.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932002.0,2.0,292.0,232.0,60.0,49.0,10.0,0.0,152.0,211.0,15.0,6.0,,,8.0,2.0,16.0,27.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932003.0,3.0,279.0,254.0,25.0,100.0,2.0,6.0,115.0,223.0,26.0,5.0,,,8.0,4.0,16.0,25.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932004.0,4.0,632.0,609.0,23.0,496.0,11.0,17.0,31.0,555.0,47.0,7.0,,,8.0,1.0,16.0,40.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932005.0,5.0,954.0,789.0,165.0,541.0,13.0,18.0,197.0,769.0,19.0,1.0,,,8.0,0.0,16.0,25.0
70303.0,Santa Cruz,Velasco,San Rafael de Velasco,7030303932.0,U.E. 27 de Mayo,Av. Elias Meneses entre Agapito Gamboa y Pasaje Innominada,11.0,7030303932006.0,6.0,795.0,749.0,46.0,433.0,12.0,8.0,183.0,636.0,40.0,73.0,,,8.0,1.0,16.0,26.0
