CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
7060304206.0,7060304206011.0,11.0,118.0
7060304206.0,7060304206012.0,12.0,673.0
7060304218.0,7060304218001.0,1.0,670.0
7060304218.0,7060304218002.0,2.0,299.0
7060304218.0,7060304218003.0,3.0,493.0
7060304218.0,7060304218004.0,4.0,111.0
7060304218.0,7060304218005.0,5.0,136.0
7060304218.0,7060304218006.0,6.0,163.0
7060304218.0,7060304218007.0,7.0,500.0
7060304218.0,7060304218008.0,8.0,984.0
7060304218.0,7060304218009.0,9.0,830.0
7060304218.0,7060304218010.0,10.0,828.0
7060304218.0,7060304218011.0,11.0,881.0
7060304218.0,7060304218012.0,12.0,435.0
7060304218.0,7060304218013.0,13.0,914.0
7060304218.0,7060304218014.0,14.0,333.0
7060304218.0,7060304218015.0,15.0,762.0
7060304218.0,7060304218016.0,16.0,444.0
7060304218.0,7060304218017.0,17.0,82.0
7060304218.0,7060304218018.0,18.0,520.0
7060304218.0,7060304218019.0,19.0,260.0
7060304237.0,7060304237001.0,1.0,89.0
7060304237.0,7060304237002.0,2.0,621.0
7060304237.0,7060304237003.0,3.0,395.0
7060304237.0,7060304237004.0,4.0,228.0
7060304237.0,7060304237005.0,5.0,726.0
7070104242.0,7070104242001.0,1.0,641.0
7070104242.0,7070104242002.0,2.0,384.0
7070204244.0,7070204244001.0,1.0,294.0
7070204244.0,7070204244002.0,2.0,455.0
7070204244.0,7070204244003.0,3.0,458.0
7070204244.0,7070204244004.0,4.0,480.0
7070204244.0,7070204244005.0,5.0,663.0
7070204244.0,7070204244006.0,6.0,840.0
7070204244.0,7070204244007.0,7.0,350.0
7070204251.0,7070204251001.0,1.0,994.0
7070204251.0,7070204251002.0,2.0,983.0
7070204251.0,7070204251003.0,3.0,446.0
7070204251.0,7070204251004.0,4.0,592.0
7070204251.0,7070204251005.0,5.0,993.0
7070204251.0,7070204251006.0,6.0,661.0
7070204251.0,7070204251007.0,7.0,37.0
7070204251.0,7070204251008.0,8.0,363.0
7070204251.0,7070204251009.0,9.0,538.0
7070204251.0,7070204251010.0,10.0,405.0
7070204251.0,7070204251011.0,11.0,24.0
7070204251.0,7070204251012.0,12.0,448.0
7070304263.0,7070304263001.0,1.0,952.0
7070304263.0,7070304263002.0,2.0,182.0
7070304263.0,7070304263003.0,3.0,941.0
7070304263.0,7070304263004.0,4.0,464.0
7070304263.0,7070304263005.0,5.0,570.0
7070304263.0,7070304263006.0,6.0,861.0
7070304263.0,7070304263007.0,7.0,996.0
7070304263.0,7070304263008.0,8.0,42.0
7070304263.0,7070304263009.0,9.0,622.0
7070304263.0,7070304263010.0,10.0,126.0
7070304263.0,7070304263011.0,11.0,236.0
7070304274.0,7070304274001.0,1.0,123.0
7070304274.0,7070304274002.0,2.0,450.0
7070304274.0,7070304274003.0,3.0,64.0
7070304274.0,7070304274004.0,4.0,325.0
7070304274.0,7070304274005.0,5.0,651.0
7070304274.0,7070304274006.0,6.0,564.0
7070304274.0,7070304274007.0,7.0,682.0
7070304274.0,7070304274008.0,8.0,961.0
7070304274.0,7070304274009.0,9.0,105.0
7070304274.0,7070304274010.0,10.0,721.0
7070304274.0,7070304274011.0,11.0,556.0
7070304274.0,7070304274012.0,12.0,298.0
7070304274.0,7070304274013.0,13.0,518.0
7070304274.0,7070304274014.0,14.0,894.0
7070304274.0,7070304274015.0,15.0,700.0
7070304274.0,7070304274016.0,16.0,651.0
7070304274.0,7070304274017.0,17.0,141.0
7070304291.0,7070304291001.0,1.0,284.0
7070304291.0,7070304291002.0,2.0,516.0
7070304291.0,7070304291003.0,3.0,135.0
7070304291.0,7070304291004.0,4.0,334.0
7070304291.0,7070304291005.0,5.0,198.0
7070304291.0,7070304291006.0,6.0,64.0
7070304291.0,7070304291007.0,7.0,501.0
7070304291.0,7070304291008.0,8.0,863.0
7070304291.0,7070304291009.0,9.0,629.0
7070304291.0,7070304291010.0,10.0,913.0
7070304291.0,7070304291011.0,11.0,874.0
7070304291.0,7070304291012.0,12.0,739.0
7070304291.0,7070304291013.0,13.0,844.0
7070304291.0,7070304291014.0,14.0,973.0
7070304291.0,7070304291015.0,15.0,92.0
7070404306.0,7070404306001.0,1.0,311.0
7070404306.0,7070404306002.0,2.0,334.0
7070404306.0,7070404306003.0,3.0,854.0
7070404306.0,7070404306004.0,4.0,989.0
7070404306.0,7070404306005.0,5.0,560.0
7070404306.0,7070404306006.0,6.0,662.0
7070404306.0,7070404306007.0,7.0,555.0
7070404306.0,7070404306008.0,8.0,659.0
7070404306.0,7070404306009.0,9.0,276.0
7070404306.0,7070404306010.0,10.0,962.0
7070404306.0,7070404306011.0,11.0,503.0
7070404306.0,7070404306012.0,12.0,443.0
7070404306.0,7070404306013.0,13.0,262.0
7070404306.0,7070404306014.0,14.0,296.0
7070404320.0,7070404320001.0,1.0,84.0
7070404320.0,7070404320002.0,2.0,288.0
7070404320.0,7070404320003.0,3.0,477.0
7070404320.0,7070404320004.0,4.0,591.0
7070404320.0,7070404320005.0,5.0,657.0
7070404320.0,7070404320006.0,6.0,846.0
7070404320.0,7070404320007.0,7.0,605.0
7070404320.0,7070404320008.0,8.0,266.0
7070404320.0,7070404320009.0,9.0,663.0
7070404320.0,7070404320010.0,10.0,783.0
7070504330.0,7070504330001.0,1.0,851.0
7070504330.0,7070504330002.0,2.0,175.0
7070504330.0,7070504330003.0,3.0,479.0
7070504330.0,7070504330004.0,4.0,484.0
7070504330.0,7070504330005.0,5.0,41.0
7070504330.0,7070504330006.0,6.0,393.0
7070504330.0,7070504330007.0,7.0,688.0
7070504330.0,7070504330008.0,8.0,659.0
7070504330.0,7070504330009.0,9.0,68.0
7070504330.0,7070504330010.0,10.0,965.0
7070504330.0,7070504330011.0,11.0,992.0
7070504330.0,7070504330012.0,12.0,2.0
7070504330.0,7070504330013.0,13.0,616.0
7070504330.0,7070504330014.0,14.0,498.0
7070504330.0,7070504330015.0,15.0,330.0
7070504330.0,7070504330016.0,16.0,664.0
7070504330.0,7070504330017.0,17.0,861.0
7070504330.0,7070504330018.0,18.0,169.0
7070604348.0,7070604348001.0,1.0,538.0
7070604348.0,7070604348002.0,2.0,376.0
7070604348.0,7070604348003.0,3.0,380.0
7070604348.0,7070604348004.0,4.0,920.0
7070604348.0,7070604348005.0,5.0,739.0
7070604348.0,7070604348006.0,6.0,703.0
7070604348.0,7070604348007.0,7.0,991.0
7070604348.0,7070604348008.0,8.0,777.0
7070604348.0,7070604348009.0,9.0,622.0
7070604348.0,7070604348010.0,10.0,234.0
7070604348.0,7070604348011.0,11.0,353.0
7070604348.0,7070604348012.0,12.0,747.0
7070704360.0,7070704360001.0,1.0,287.0
7070704360.0,7070704360002.0,2.0,423.0
7070704360.0,7070704360003.0,3.0,165.0
7070704360.0,7070704360004.0,4.0,303.0
7070704364.0,7070704364001.0,1.0,326.0
7080104365.0,7080104365001.0,1.0,440.0
7080104365.0,7080104365002.0,2.0,264.0
7080104365.0,7080104365003.0,3.0,627.0
7080104365.0,7080104365004.0,4.0,278.0
7080104365.0,7080104365005.0,5.0,893.0
7080104365.0,7080104365006.0,6.0,213.0
7080104365.0,7080104365007.0,7.0,616.0
7080104365.0,7080104365008.0,8.0,284.0
7080104365.0,7080104365009.0,9.0,636.0
7080104365.0,7080104365010.0,10.0,210.0
7080104365.0,7080104365011.0,11.0,524.0
7080104365.0,7080104365012.0,12.0,33.0
7080104365.0,7080104365013.0,13.0,782.0
7080104365.0,7080104365014.0,14.0,601.0
7080204379.0,7080204379001.0,1.0,588.0
7080204379.0,7080204379002.0,2.0,500.0
7080204379.0,7080204379003.0,3.0,306.0
7080204379.0,7080204379004.0,4.0,812.0
7080204379.0,7080204379005.0,5.0,505.0
7080204379.0,7080204379006.0,6.0,346.0
7080204379.0,7080204379007.0,7.0,912.0
7080204379.0,7080204379008.0,8.0,58.0
7080204379.0,7080204379009.0,9.0,405.0
7080204379.0,7080204379010.0,10.0,392.0
7080204379.0,7080204379011.0,11.0,703.0
7080204379.0,7080204379012.0,12.0,229.0
7080204379.0,7080204379013.0,13.0,740.0
7080204379.0,7080204379014.0,14.0,498.0
7080204379.0,7080204379015.0,15.0,390.0
7080204379.0,7080204379016.0,16.0,781.0
7080204379.0,7080204379017.0,17.0,267.0
7080204379.0,7080204379018.0,18.0,61.0
7080204379.0,7080204379019.0,19.0,538.0
7080204379.0,7080204379020.0,20.0,83.0
7080204399.0,7080204399001.0,1.0,117.0
7080204399.0,7080204399002.0,2.0,352.0
7080204399.0,7080204399003.0,3.0,125.0
7080204399.0,7080204399004.0,4.0,464.0
7080204399.0,7080204399005.0,5.0,348.0
7080204399.0,7080204399006.0,6.0,49.0
7080204399.0,7080204399007.0,7.0,607.0
7080204399.0,7080204399008.0,8.0,106.0
7080204399.0,7080204399009.0,9.0,963.0
7080204399.0,7080204399010.0,10.0,427.0
7080204399.0,7080204399011.0,11.0,712.0
7080204399.0,7080204399012.0,12.0,98.0
7080204399.0,7080204399013.0,13.0,880.0
7080204399.0,7080204399014.0,14.0,936.0
7080204399.0,7080204399015.0,15.0,358.0
7080204399.0,7080204399016.0,16.0,911.0
7080204399.0,7080204399017.0,17.0,852.0
7080204399.0,7080204399018.0,18.0,489.0
7080204399.0,7080204399019.0,19.0,927.0
7080204418.0,7080204418001.0,1.0,169.0
7080204418.0,7080204418002.0,2.0,645.0
7080204418.0,7080204418003.0,3.0,880.0
7080204418.0,7080204418004.0,4.0,657.0
7080204418.0,7080204418005.0,5.0,466.0
7080304423.0,7080304423001.0,1.0,840.0
7080304423.0,7080304423002.0,2.0,195.0
7080304423.0,7080304423003.0,3.0,205.0
7080304423.0,7080304423004.0,4.0,146.0
7080304423.0,7080304423005.0,5.0,461.0
7080304423.0,7080304423006.0,6.0,320.0
7080304423.0,7080304423007.0,7.0,384.0
7080304423.0,7080304423008.0,8.0,851.0
7080404431.0,7080404431001.0,1.0,979.0
7080404431.0,7080404431002.0,2.0,998.0
7080404431.0,7080404431003.0,3.0,494.0
7080404431.0,7080404431004.0,4.0,304.0
7080404431.0,7080404431005.0,5.0,625.0
7080404431.0,7080404431006.0,6.0,765.0
7080404431.0,7080404431007.0,7.0,870.0
7080404431.0,7080404431008.0,8.0,479.0
7080404431.0,7080404431009.0,9.0,473.0
7080404431.0,7080404431010.0,10.0,737.0
7080404431.0,7080404431011.0,11.0,81.0
7080404431.0,7080404431012.0,12.0,496.0
7080404431.0,7080404431013.0,13.0,247.0
7080404431.0,7080404431014.0,14.0,706.0
7080404431.0,7080404431015.0,15.0,772.0
7080404431.0,7080404431016.0,16.0,497.0
7080404431.0,7080404431017.0,17.0,358.0
7080404431.0,7080404431018.0,18.0,393.0
7080404431.0,7080404431019.0,19.0,245.0
7080404450.0,7080404450001.0,1.0,811.0
7080404450.0,7080404450002.0,2.0,987.0
7080404450.0,7080404450003.0,3.0,869.0
7080404450.0,7080404450004.0,4.0,281.0
7080404450.0,7080404450005.0,5.0,394.0
7080404455.0,7080404455001.0,1.0,160.0
7080404455.0,7080404455002.0,2.0,688.0
7080404457.0,7080404457001.0,1.0,575.0
7080404457.0,7080404457002.0,2.0,680.0
7080404457.0,7080404457003.0,3.0,124.0
7080404457.0,7080404457004.0,4.0,344.0
7080404457.0,7080404457005.0,5.0,905.0
7080404457.0,7080404457006.0,6.0,578.0
7080404457.0,7080404457007.0,7.0,869.0
7080404457.0,7080404457008.0,8.0,407.0
7080404457.0,7080404457009.0,9.0,131.0
7080404457.0,7080404457010.0,10.0,344.0
7080404457.0,7080404457011.0,11.0,65.0
7080404457.0,7080404457012.0,12.0,329.0
7080404457.0,7080404457013.0,13.0,195.0
7080404457.0,7080404457014.0,14.0,89.0
7080404457.0,7080404457015.0,15.0,4.0
7080404457.0,7080404457016.0,16.0,629.0
7080404457.0,7080404457017.0,17.0,51.0
7080404457.0,7080404457018.0,18.0,634.0
7080404457.0,7080404457019.0,19.0,255.0
7080404457.0,7080404457020.0,20.0,588.0
7080504477.0,7080504477001.0,1.0,508.0
7080504477.0,7080504477002.0,2.0,583.0
7090104479.0,7090104479001.0,1.0,46.0
7090104479.0,7090104479002.0,2.0,890.0
7090104479.0,7090104479003.0,3.0,622.0
7090104479.0,7090104479004.0,4.0,657.0
7090104479.0,7090104479005.0,5.0,670.0
7090104479.0,7090104479006.0,6.0,972.0
7090104479.0,7090104479007.0,7.0,498.0
7090104479.0,7090104479008.0,8.0,550.0
7090104479.0,7090104479009.0,9.0,439.0
7090104479.0,7090104479010.0,10.0,80.0
7090204489.0,7090204489001.0,1.0,430.0
7090204489.0,7090204489002.0,2.0,612.0
7090204489.0,7090204489003.0,3.0,85.0
7090204489.0,7090204489004.0,4.0,471.0
7090204489.0,7090204489005.0,5.0,157.0
7090204489.0,7090204489006.0,6.0,821.0
7090204489.0,7090204489007.0,7.0,852.0
7090204496.0,7090204496001.0,1.0,506.0
7090204496.0,7090204496002.0,2.0,132.0
7090204496.0,7090204496003.0,3.0,18.0
7090204496.0,7090204496004.0,4.0,725.0
7090204496.0,7090204496005.0,5.0,825.0
7090204501.0,7090204501001.0,1.0,792.0
7090204501.0,7090204501002.0,2.0,616.0
7090304503.0,7090304503001.0,1.0,851.0
7090304503.0,7090304503002.0,2.0,575.0
7090304503.0,7090304503003.0,3.0,443.0
7090304503.0,7090304503004.0,4.0,51.0
7090304503.0,7090304503005.0,5.0,831.0
7090304503.0,7090304503006.0,6.0,487.0
7090304503.0,7090304503007.0,7.0,878.0
7090304503.0,7090304503008.0,8.0,401.0
7090304503.0,7090304503009.0,9.0,233.0
7090404512.0,7090404512001.0,1.0,29.0
7090404512.0,7090404512002.0,2.0,347.0
7090404512.0,7090404512003.0,3.0,792.0
7090404512.0,7090404512004.0,4.0,119.0
7090404512.0,7090404512005.0,5.0,378.0
7090404512.0,7090404512006.0,6.0,657.0
7090404512.0,7090404512007.0,7.0,153.0
7090404512.0,7090404512008.0,8.0,226.0
7090404512.0,7090404512009.0,9.0,368.0
7090404512.0,7090404512010.0,10.0,713.0
7090404512.0,7090404512011.0,11.0,366.0
7100104523.0,7100104523001.0,1.0,334.0
7100104523.0,7100104523002.0,2.0,304.0
7100104523.0,7100104523003.0,3.0,400.0
7100104523.0,7100104523004.0,4.0,144.0
7100104523.0,7100104523005.0,5.0,973.0
7100104523.0,7100104523006.0,6.0,280.0
7100104523.0,7100104523007.0,7.0,952.0
7100104523.0,7100104523008.0,8.0,553.0
7100104523.0,7100104523009.0,9.0,172.0
7100104523.0,7100104523010.0,10.0,879.0
7100104523.0,7100104523011.0,11.0,332.0
7100104523.0,7100104523012.0,12.0,722.0
7100104523.0,7100104523013.0,13.0,89.0
7100104523.0,7100104523014.0,14.0,264.0
7100104523.0,7100104523015.0,15.0,162.0
7100104523.0,7100104523016.0,16.0,899.0
7100104523.0,7100104523017.0,17.0,250.0
7100104523.0,7100104523018.0,18.0,884.0
7100204541.0,7100204541001.0,1.0,740.0
7100204541.0,7100204541002.0,2.0,3.0
7100204541.0,7100204541003.0,3.0,530.0
7100204541.0,7100204541004.0,4.0,306.0
7100204541.0,7100204541005.0,5.0,768.0
7100204541.0,7100204541006.0,6.0,592.0
7100204541.0,7100204541007.0,7.0,215.0
7100204541.0,7100204541008.0,8.0,842.0
7100204541.0,7100204541009.0,9.0,998.0
7100304550.0,7100304550001.0,1.0,303.0
7100304550.0,7100304550002.0,2.0,791.0
7100304550.0,7100304550003.0,3.0,847.0
7100304550.0,7100304550004.0,4.0,600.0
7100304550.0,7100304550005.0,5.0,191.0
7100304550.0,7100304550006.0,6.0,519.0
7100304550.0,7100304550007.0,7.0,166.0
7100304550.0,7100304550008.0,8.0,975.0
7100304550.0,7100304550009.0,9.0,424.0
7100304550.0,7100304550010.0,10.0,392.0
7100304550.0,7100304550011.0,11.0,377.0
7100304561.0,7100304561001.0,1.0,921.0
7100304561.0,7100304561002.0,2.0,441.0
7100304561.0,7100304561003.0,3.0,947.0
7100304561.0,7100304561004.0,4.0,95.0
7100304561.0,7100304561005.0,5.0,1.0
7100304561.0,7100304561006.0,6.0,63.0
7100304561.0,7100304561007.0,7.0,75.0
7100304561.0,7100304561008.0,8.0,371.0
7100304561.0,7100304561009.0,9.0,401.0
7100304561.0,7100304561010.0,10.0,200.0
7100404571.0,7100404571001.0,1.0,95.0
7100404571.0,7100404571002.0,2.0,619.0
7100404571.0,7100404571003.0,3.0,89.0
7100404571.0,7100404571004.0,4.0,569.0
7100404571.0,7100404571005.0,5.0,771.0
7100404571.0,7100404571006.0,6.0,530.0
7100404571.0,7100404571007.0,7.0,644.0
7100404571.0,7100404571008.0,8.0,874.0
7100404571.0,7100404571009.0,9.0,489.0
7100404571.0,7100404571010.0,10.0,312.0
7100404571.0,7100404571011.0,11.0,305.0
7100404571.0,7100404571012.0,12.0,307.0
7100404571.0,7100404571013.0,13.0,126.0
7100404571.0,7100404571014.0,14.0,329.0
7100404571.0,7100404571015.0,15.0,277.0
7100404571.0,7100404571016.0,16.0,801.0
7100404571.0,7100404571017.0,17.0,622.0
7100404571.0,7100404571018.0,18.0,727.0
7100404571.0,7100404571019.0,19.0,199.0
7100504590.0,7100504590001.0,1.0,107.0
7100504590.0,7100504590002.0,2.0,263.0
7100504590.0,7100504590003.0,3.0,587.0
7100504590.0,7100504590004.0,4.0,74.0
7100504590.0,7100504590005.0,5.0,807.0
7100504590.0,7100504590006.0,6.0,432.0
7100504590.0,7100504590007.0,7.0,422.0
7100504590.0,7100504590008.0,8.0,106.0
7100504590.0,7100504590009.0,9.0,177.0
7100504590.0,7100504590010.0,10.0,555.0
7100504590.0,7100504590011.0,11.0,872.0
7100504590.0,7100504590012.0,12.0,472.0
7100504590.0,7100504590013.0,13.0,814.0
7100504590.0,7100504590014.0,14.0,814.0
7100504590.0,7100504590015.0,15.0,745.0
7100504605.0,7100504605001.0,1.0,83.0
7100504605.0,7100504605002.0,2.0,493.0
7110104607.0,7110104607001.0,1.0,895.0
7110104607.0,7110104607002.0,2.0,22.0
7110104607.0,7110104607003.0,3.0,655.0
7110104607.0,7110104607004.0,4.0,72.0
7110104607.0,7110104607005.0,5.0,173.0
7110104607.0,7110104607006.0,6.0,31.0
7110104607.0,7110104607007.0,7.0,809.0
7110104607.0,7110104607008.0,8.0,564.0
7110104607.0,7110104607009.0,9.0,598.0
7110104607.0,7110104607010.0,10.0,542.0
7110104607.0,7110104607011.0,11.0,532.0
7110104607.0,7110104607012.0,12.0,798.0
7110104607.0,7110104607013.0,13.0,788.0
7110104607.0,7110104607014.0,14.0,251.0
7110104607.0,7110104607015.0,15.0,457.0
7110104607.0,7110104607016.0,16.0,131.0
7110104607.0,7110104607017.0,17.0,626.0
7110104607.0,7110104607018.0,18.0,846.0
7110104607.0,7110104607019.0,19.0,555.0
7110104607.0,7110104607020.0,20.0,482.0
7110104627.0,7110104627001.0,1.0,87.0
7110104627.0,7110104627002.0,2.0,89.0
7110104627.0,7110104627003.0,3.0,687.0
7110104627.0,7110104627004.0,4.0,602.0
7110104627.0,7110104627005.0,5.0,288.0
7110104627.0,7110104627006.0,6.0,457.0
7110104627.0,7110104627007.0,7.0,150.0
7110104627.0,7110104627008.0,8.0,148.0
7110104627.0,7110104627009.0,9.0,548.0
7110104627.0,7110104627010.0,10.0,344.0
7110104627.0,7110104627011.0,11.0,857.0
7110104627.0,7110104627012.0,12.0,930.0
7110104627.0,7110104627013.0,13.0,503.0
7110104627.0,7110104627014.0,14.0,221.0
7110204641.0,7110204641001.0,1.0,75.0
7110204641.0,7110204641002.0,2.0,650.0
7110204641.0,7110204641003.0,3.0,840.0
7110204641.0,7110204641004.0,4.0,389.0
7110204641.0,7110204641005.0,5.0,779.0
7110204641.0,7110204641006.0,6.0,37.0
7110204641.0,7110204641007.0,7.0,729.0
7110204641.0,7110204641008.0,8.0,235.0
7110204641.0,7110204641009.0,9.0,52.0
7110204641.0,7110204641010.0,10.0,744.0
7110204641.0,7110204641011.0,11.0,899.0
7110204641.0,7110204641012.0,12.0,689.0
7110204641.0,7110204641013.0,13.0,967.0
7110304654.0,7110304654001.0,1.0,973.0
7110304654.0,7110304654002.0,2.0,355.0
7110304654.0,7110304654003.0,3.0,326.0
7110304654.0,7110304654004.0,4.0,394.0
7110304654.0,7110304654005.0,5.0,959.0
7110304654.0,7110304654006.0,6.0,518.0
7110304654.0,7110304654007.0,7.0,952.0
7110304654.0,7110304654008.0,8.0,892.0
7110304654.0,7110304654009.0,9.0,587.0
7110304654.0,7110304654010.0,10.0,95.0
7110304654.0,7110304654011.0,11.0,800.0
7110304654.0,7110304654012.0,12.0,334.0
7110304654.0,7110304654013.0,13.0,797.0
7110304654.0,7110304654014.0,14.0,347.0
7110404668.0,7110404668001.0,1.0,387.0
7110404668.0,7110404668002.0,2.0,202.0
7110504670.0,7110504670001.0,1.0,270.0
7110504670.0,7110504670002.0,2.0,430.0
7110504670.0,7110504670003.0,3.0,607.0
7110504670.0,7110504670004.0,4.0,911.0
7110504670.0,7110504670005.0,5.0,624.0
7110504670.0,7110504670006.0,6.0,844.0
7110504670.0,7110504670007.0,7.0,762.0
7110504670.0,7110504670008.0,8.0,75.0
7110504670.0,7110504670009.0,9.0,132.0
7110504670.0,7110504670010.0,10.0,184.0
7110504670.0,7110504670011.0,11.0,577.0
7110504670.0,7110504670012.0,12.0,677.0
7110504670.0,7110504670013.0,13.0,32.0
7110504670.0,7110504670014.0,14.0,317.0
7110504670.0,7110504670015.0,15.0,655.0
7110504670.0,7110504670016.0,16.0,988.0
7110504670.0,7110504670017.0,17.0,664.0
7110504670.0,7110504670018.0,18.0,161.0
7110604688.0,7110604688001.0,1.0,278.0
7110604688.0,7110604688002.0,2.0,881.0
7110604688.0,7110604688003.0,3.0,765.0
7110604688.0,7110604688004.0,4.0,993.0
7110604688.0,7110604688005.0,5.0,827.0
7110604688.0,7110604688006.0,6.0,376.0
7110604688.0,7110604688007.0,7.0,787.0
7110604688.0,7110604688008.0,8.0,830.0
7110604688.0,7110604688009.0,9.0,27.0
7110604688.0,7110604688010.0,10.0,547.0
7110604688.0,7110604688011.0,11.0,316.0
7110604688.0,7110604688012.0,12.0,580.0
7110604688.0,7110604688013.0,13.0,199.0
7110604688.0,7110604688014.0,14.0,450.0
7110604702.0,7110604702001.0,1.0,231.0
7110604702.0,7110604702002.0,2.0,216.0
7110604702.0,7110604702003.0,3.0,920.0
7110604702.0,7110604702004.0,4.0,968.0
7110604702.0,7110604702005.0,5.0,593.0
7110604702.0,7110604702006.0,6.0,587.0
7110604702.0,7110604702007.0,7.0,847.0
7110604702.0,7110604702008.0,8.0,730.0
7110604702.0,7110604702009.0,9.0,403.0
7110604702.0,7110604702010.0,10.0,260.0
7110604702.0,7110604702011.0,11.0,438.0
7110604702.0,7110604702012.0,12.0,412.0
7110604702.0,7110604702013.0,13.0,603.0
7110604702.0,7110604702014.0,14.0,245.0
7110604702.0,7110604702015.0,15.0,430.0
7130104717.0,7130104717001.0,1.0,380.0
7130104717.0,7130104717002.0,2.0,732.0
7130104717.0,7130104717003.0,3.0,659.0
7130104717.0,7130104717004.0,4.0,537.0
7130104717.0,7130104717005.0,5.0,244.0
7130104717.0,7130104717006.0,6.0,614.0
7130104717.0,7130104717007.0,7.0,177.0
7130104717.0,7130104717008.0,8.0,247.0
7130104717.0,7130104717009.0,9.0,849.0
7130204726.0,7130204726001.0,1.0,251.0
7130204726.0,7130204726002.0,2.0,286.0
7130204726.0,7130204726003.0,3.0,970.0
7130204726.0,7130204726004.0,4.0,940.0
7130204726.0,7130204726005.0,5.0,22.0
7130204726.0,7130204726006.0,6.0,143.0
7130204726.0,7130204726007.0,7.0,961.0
7130204726.0,7130204726008.0,8.0,78.0
7130204726.0,7130204726009.0,9.0,139.0
7130204726.0,7130204726010.0,10.0,348.0
7130204726.0,7130204726011.0,11.0,758.0
7130204726.0,7130204726012.0,12.0,991.0
7130204726.0,7130204726013.0,13.0,836.0
7130204726.0,7130204726014.0,14.0,86.0
7130204726.0,7130204726015.0,15.0,348.0
7130204726.0,7130204726016.0,16.0,921.0
7130204726.0,7130204726017.0,17.0,784.0
7130204726.0,7130204726018.0,18.0,161.0
7130204726.0,7130204726019.0,19.0,11.0
7130204745.0,7130204745001.0,1.0,186.0
7130204745.0,7130204745002.0,2.0,226.0
7130204745.0,7130204745003.0,3.0,913.0
7130204745.0,7130204745004.0,4.0,600.0
7130204745.0,7130204745005.0,5.0,961.0
7130204745.0,7130204745006.0,6.0,925.0
7130204745.0,7130204745007.0,7.0,83.0
7130204745.0,7130204745008.0,8.0,888.0
7130204745.0,7130204745009.0,9.0,54.0
7130204745.0,7130204745010.0,10.0,676.0
7130204755.0,7130204755001.0,1.0,126.0
7130204755.0,7130204755002.0,2.0,635.0
7130204755.0,7130204755003.0,3.0,573.0
7130204755.0,7130204755004.0,4.0,305.0
7130204755.0,7130204755005.0,5.0,996.0
7130204755.0,7130204755006.0,6.0,326.0
7130204755.0,7130204755007.0,7.0,405.0
7130204755.0,7130204755008.0,8.0,573.0
7130204755.0,7130204755009.0,9.0,15.0
7130204755.0,7130204755010.0,10.0,112.0
7130204755.0,7130204755011.0,11.0,833.0
7130204755.0,7130204755012.0,12.0,364.0
7130204755.0,7130204755013.0,13.0,628.0
7130204755.0,7130204755014.0,14.0,56.0
7130204755.0,7130204755015.0,15.0,54.0
7130204755.0,7130204755016.0,16.0,217.0
7140104771.0,7140104771001.0,1.0,658.0
7140104771.0,7140104771002.0,2.0,955.0
7140104771.0,7140104771003.0,3.0,119.0
7140104771.0,7140104771004.0,4.0,174.0
7140104771.0,7140104771005.0,5.0,235.0
7140104771.0,7140104771006.0,6.0,814.0
7140104771.0,7140104771007.0,7.0,786.0
7140104771.0,7140104771008.0,8.0,52.0
7140104771.0,7140104771009.0,9.0,54.0
7140104780.0,7140104780001.0,1.0,678.0
7140104780.0,7140104780002.0,2.0,398.0
7140104780.0,7140104780003.0,3.0,637.0
7140104780.0,7140104780004.0,4.0,571.0
7140104780.0,7140104780005.0,5.0,957.0
7140104780.0,7140104780006.0,6.0,245.0
7140104780.0,7140104780007.0,7.0,120.0
7140204787.0,7140204787001.0,1.0,166.0
7140204787.0,7140204787002.0,2.0,594.0
7140204787.0,7140204787003.0,3.0,872.0
7140204787.0,7140204787004.0,4.0,134.0
7140204787.0,7140204787005.0,5.0,602.0
7140204787.0,7140204787006.0,6.0,683.0
7140204787.0,7140204787007.0,7.0,298.0
7140204787.0,7140204787008.0,8.0,609.0
7140204787.0,7140204787009.0,9.0,867.0
7140204787.0,7140204787010.0,10.0,409.0
7140204787.0,7140204787011.0,11.0,248.0
7140204787.0,7140204787012.0,12.0,307.0
7140204787.0,7140204787013.0,13.0,342.0
7140304800.0,7140304800001.0,1.0,492.0
7150104801.0,7150104801001.0,1.0,397.0
7150104801.0,7150104801002.0,2.0,575.0
7150104801.0,7150104801003.0,3.0,540.0
7150104801.0,7150104801004.0,4.0,956.0
7150104801.0,7150104801005.0,5.0,486.0
7150104801.0,7150104801006.0,6.0,856.0
7150104801.0,7150104801007.0,7.0,195.0
7150104801.0,7150104801008.0,8.0,389.0
7150104801.0,7150104801009.0,9.0,176.0
7150104801.0,7150104801010.0,10.0,366.0
7150104801.0,7150104801011.0,11.0,461.0
7150104801.0,7150104801012.0,12.0,740.0
7150104801.0,7150104801013.0,13.0,322.0
7150104801.0,7150104801014.0,14.0,746.0
7150104801.0,7150104801015.0,15.0,476.0
7150104801.0,7150104801016.0,16.0,728.0
7150104817.0,7150104817001.0,1.0,839.0
7150104817.0,7150104817002.0,2.0,280.0
7150104817.0,7150104817003.0,3.0,791.0
7150104817.0,7150104817004.0,4.0,856.0
7150104817.0,7150104817005.0,5.0,635.0
7150104817.0,7150104817006.0,6.0,997.0
