codigo_mesa,codigo_recinto,nro_mesa,votantes_habilitados
4090202780013,4090202780,13,13
4090202793001,4090202793,1,898
4090202793002,4090202793,2,410
4090202793003,4090202793,3,109
4090202793004,4090202793,4,679
4090202793005,4090202793,5,164
4090202793006,4090202793,6,147
4090202793007,4090202793,7,833
4090202793008,4090202793,8,118
4090202793009,4090202793,9,913
4090202793010,4090202793,10,99
4090202793011,4090202793,11,659
4090202793012,4090202793,12,597
4090202793013,4090202793,13,846
4090202793014,4090202793,14,293
4090202793015,4090202793,15,864
4090202793016,4090202793,16,572
4090202793017,4090202793,17,463
4090202793018,4090202793,18,540
4090202793019,4090202793,19,75
4090302812001,4090302812,1,738
4090302812002,4090302812,2,702
4090302812003,4090302812,3,295
4090302812004,4090302812,4,750
4090302812005,4090302812,5,664
4090302812006,4090302812,6,26
4090302812007,4090302812,7,862
4090302812008,4090302812,8,878
4090302812009,4090302812,9,73
4090302812010,4090302812,10,161
4090302812011,4090302812,11,237
4090302812012,4090302812,12,246
4090302812013,4090302812,13,363
4090302812014,4090302812,14,301
4090302812015,4090302812,15,637
4090302812016,4090302812,16,397
4090302812017,4090302812,17,672
4090302812018,4090302812,18,986
4090302812019,4090302812,19,339
4090302812020,4090302812,20,995
4110102832001,4110102832,1,900
4110102832002,4110102832,2,290
4110102832003,4110102832,3,836
4110102832004,4110102832,4,673
4110102832005,4110102832,5,339
4110102832006,4110102832,6,96
4110102832007,4110102832,7,303
4110102832008,4110102832,8,692
4110102832009,4110102832,9,312
4110102832010,4110102832,10,556
4110102832011,4110102832,11,726
4110102832012,4110102832,12,89
4110102832013,4110102832,13,798
4110102832014,4110102832,14,115
4110102832015,4110102832,15,320
4110102832016,4110102832,16,537
4110102832017,4110102832,17,115
4110102832018,4110102832,18,313
4110102832019,4110102832,19,674
4110102832020,4110102832,20,367
4110102852001,4110102852,1,330
4110102852002,4110102852,2,29
4110102852003,4110102852,3,243
4110102852004,4110102852,4,96
4110102852005,4110102852,5,943
4110102852006,4110102852,6,643
4110102852007,4110102852,7,555
4110102852008,4110102852,8,572
4110102852009,4110102852,9,907
4110102852010,4110102852,10,477
4110102852011,4110102852,11,857
4110102852012,4110102852,12,784
4110102852013,4110102852,13,506
4110102852014,4110102852,14,194
4110102852015,4110102852,15,312
4120102867001,4120102867,1,894
4120102867002,4120102867,2,176
4120102867003,4120102867,3,290
4120102867004,4120102867,4,817
4120102867005,4120102867,5,562
4120102867006,4120102867,6,748
4120102867007,4120102867,7,618
4120102867008,4120102867,8,792
4120102867009,4120102867,9,224
4120102867010,4120102867,10,653
4120102867011,4120102867,11,37
4120102867012,4120102867,12,769
4120202879001,4120202879,1,668
4120202879002,4120202879,2,632
4120202879003,4120202879,3,613
4120202879004,4120202879,4,857
4120202879005,4120202879,5,605
4120202879006,4120202879,6,794
4130102885001,4130102885,1,863
4130102885002,4130102885,2,781
4130102885003,4130102885,3,831
4130102885004,4130102885,4,200
4130102885005,4130102885,5,413
4130102885006,4130102885,6,110
4130102885007,4130102885,7,175
4130102885008,4130102885,8,566
4130102885009,4130102885,9,182
4130102885010,4130102885,10,164
4130102885011,4130102885,11,580
4130102885012,4130102885,12,324
4130102885013,4130102885,13,87
4140102898001,4140102898,1,501
4140102898002,4140102898,2,796
4140102898003,4140102898,3,413
4140102898004,4140102898,4,905
4140102898005,4140102898,5,156
4140102898006,4140102898,6,67
4140102898007,4140102898,7,62
4140102898008,4140102898,8,635
4140102898009,4140102898,9,757
4140102898010,4140102898,10,77
4140102898011,4140102898,11,862
4140102909001,4140102909,1,70
4140102909002,4140102909,2,57
4140102909003,4140102909,3,30
4140102909004,4140102909,4,786
4140102909005,4140102909,5,235
4140102909006,4140102909,6,846
4140102909007,4140102909,7,339
4140102909008,4140102909,8,127
4140102909009,4140102909,9,422
4140102909010,4140102909,10,654
4140102909011,4140102909,11,253
4140102909012,4140102909,12,98
4140102909013,4140102909,13,318
4140102909014,4140102909,14,408
4140102909015,4140102909,15,732
4140102909016,4140102909,16,645
4140102909017,4140102909,17,989
4140102909018,4140102909,18,411
4140102909019,4140102909,19,183
4140102928001,4140102928,1,330
4140102928002,4140102928,2,966
4140102928003,4140102928,3,82
4140102928004,4140102928,4,646
4140102928005,4140102928,5,358
4140102928006,4140102928,6,366
4140102928007,4140102928,7,267
4140102928008,4140102928,8,297
4140102928009,4140102928,9,828
4140102928010,4140102928,10,445
4140102928011,4140102928,11,274
4140102928012,4140102928,12,574
4140102928013,4140102928,13,7
4140102928014,4140102928,14,209
4140102928015,4140102928,15,605
4140102928016,4140102928,16,418
4140102928017,4140102928,17,860
4150102945001,4150102945,1,128
4150102945002,4150102945,2,53
4150102945003,4150102945,3,481
4150102945004,4150102945,4,515
4150102945005,4150102945,5,541
4150102945006,4150102945,6,546
4150102945007,4150102945,7,966
4150102945008,4150102945,8,562
4150102945009,4150102945,9,892
4150102945010,4150102945,10,317
4150102945011,4150102945,11,460
4150102956001,4150102956,1,533
4150102956002,4150102956,2,129
4150102956003,4150102956,3,24
4150102956004,4150102956,4,623
4150102956005,4150102956,5,6
4150102956006,4150102956,6,542
4150102956007,4150102956,7,428
4150102956008,4150102956,8,961
4150102956009,4150102956,9,765
4150102956010,4150102956,10,723
4150102956011,4150102956,11,135
4150102956012,4150102956,12,62
4150102956013,4150102956,13,539
4150102956014,4150102956,14,522
4150102956015,4150102956,15,758
4150102956016,4150102956,16,789
4150202972001,4150202972,1,716
4150202972002,4150202972,2,878
4150202972003,4150202972,3,600
4150202972004,4150202972,4,529
4150202972005,4150202972,5,334
4150202972006,4150202972,6,319
4150202972007,4150202972,7,333
4150202972008,4150202972,8,611
4150202972009,4150202972,9,134
4150202972010,4150202972,10,376
4150302982001,4150302982,1,995
4150302982002,4150302982,2,427
4150302982003,4150302982,3,396
4150302985001,4150302985,1,878
4150302985002,4150302985,2,456
4150302985003,4150302985,3,394
4150302985004,4150302985,4,359
4150302985005,4150302985,5,186
4150302985006,4150302985,6,404
4150302985007,4150302985,7,534
4150302985008,4150302985,8,94
5010102993001,5010102993,1,261
5010102993002,5010102993,2,573
5010102993003,5010102993,3,110
5010102993004,5010102993,4,201
5010102993005,5010102993,5,854
5010102993006,5010102993,6,108
5010102993007,5010102993,7,195
5010102993008,5010102993,8,808
5010102993009,5010102993,9,339
5010102993010,5010102993,10,381
5010102993011,5010102993,11,64
5010103004001,5010103004,1,746
5010103004002,5010103004,2,844
5010103004003,5010103004,3,998
5010103004004,5010103004,4,672
5010103008001,5010103008,1,699
5010103008002,5010103008,2,268
5010203010001,5010203010,1,734
5010203010002,5010203010,2,168
5010203010003,5010203010,3,20
5010203010004,5010203010,4,23
5010203010005,5010203010,5,135
5010203010006,5010203010,6,355
5010203010007,5010203010,7,124
5010203010008,5010203010,8,196
5010203010009,5010203010,9,813
5010203010010,5010203010,10,443
5010203010011,5010203010,11,312
5010203010012,5010203010,12,830
5010203010013,5010203010,13,384
5010203010014,5010203010,14,223
5010203010015,5010203010,15,5
5010203010016,5010203010,16,588
5010203010017,5010203010,17,30
5010203010018,5010203010,18,332
5010203010019,5010203010,19,249
5010203029001,5010203029,1,674
5010203029002,5010203029,2,868
5010203029003,5010203029,3,958
5010203029004,5010203029,4,806
5010203029005,5010203029,5,952
5010203029006,5010203029,6,681
5010203029007,5010203029,7,55
5010203029008,5010203029,8,105
5010203029009,5010203029,9,809
5010203029010,5010203029,10,174
5010203029011,5010203029,11,732
5010203029012,5010203029,12,45
5010203029013,5010203029,13,930
5010303042001,5010303042,1,418
5010303042002,5010303042,2,835
5010303042003,5010303042,3,237
5010303042004,5010303042,4,214
5010303042005,5010303042,5,648
5010303042006,5010303042,6,186
5010303042007,5010303042,7,423
5010303042008,5010303042,8,952
5010303042009,5010303042,9,29
5010403051001,5010403051,1,401
5010403051002,5010403051,2,835
5010403051003,5010403051,3,146
5020103054001,5020103054,1,738
5020103054002,5020103054,2,518
5020103054003,5020103054,3,743
5020103054004,5020103054,4,679
5020103054005,5020103054,5,198
5020103054006,5020103054,6,446
5020103054007,5020103054,7,755
5020103054008,5020103054,8,395
5020103054009,5020103054,9,123
5020103054010,5020103054,10,989
5020103064001,5020103064,1,413
5020103064002,5020103064,2,70
5020103064003,5020103064,3,890
5020103064004,5020103064,4,819
5020103064005,5020103064,5,500
5020103064006,5020103064,6,171
5020103064007,5020103064,7,299
5020103064008,5020103064,8,424
5020103064009,5020103064,9,291
5020103064010,5020103064,10,395
5020103064011,5020103064,11,66
5020103064012,5020103064,12,783
5020103064013,5020103064,13,379
5020103064014,5020103064,14,258
5020103064015,5020103064,15,752
5020103064016,5020103064,16,166
5020203080001,5020203080,1,331
5020203080002,5020203080,2,853
5020203080003,5020203080,3,130
5020203080004,5020203080,4,227
5020203080005,5020203080,5,952
5020203080006,5020203080,6,609
5020203080007,5020203080,7,60
5020203087001,5020203087,1,963
5020203087002,5020203087,2,667
5020203087003,5020203087,3,609
5020203087004,5020203087,4,275
5020203087005,5020203087,5,550
5020203087006,5020203087,6,798
5020203087007,5020203087,7,912
5020203087008,5020203087,8,978
5020203087009,5020203087,9,77
5020203087010,5020203087,10,373
5020203097001,5020203097,1,579
5020203097002,5020203097,2,456
5020203097003,5020203097,3,877
5020203097004,5020203097,4,716
5020203097005,5020203097,5,417
5020203097006,5020203097,6,131
5020203097007,5020203097,7,456
5020303104001,5020303104,1,807
5020303104002,5020303104,2,592
5020303104003,5020303104,3,359
5020303104004,5020303104,4,871
5020303104005,5020303104,5,661
5020403109001,5020403109,1,889
5020403109002,5020403109,2,848
5020403111001,5020403111,1,790
5020403111002,5020403111,2,420
5020403111003,5020403111,3,293
5020403111004,5020403111,4,179
5020403111005,5020403111,5,744
5020403111006,5020403111,6,244
5020403111007,5020403111,7,548
5020403111008,5020403111,8,940
5020403111009,5020403111,9,831
5020403111010,5020403111,10,263
5020403111011,5020403111,11,528
5020403111012,5020403111,12,925
5020403111013,5020403111,13,479
5020403111014,5020403111,14,723
5020403111015,5020403111,15,135
5020403111016,5020403111,16,250
5020403127001,5020403127,1,434
5020403127002,5020403127,2,399
5020403127003,5020403127,3,287
5020403127004,5020403127,4,349
5020403127005,5020403127,5,498
5020403127006,5020403127,6,419
5020403127007,5020403127,7,385
5020403127008,5020403127,8,124
5020403127009,5020403127,9,550
5020403127010,5020403127,10,278
5020403127011,5020403127,11,467
5030103138001,5030103138,1,767
5030103138002,5030103138,2,965
5030103140001,5030103140,1,586
5030103140002,5030103140,2,440
5030103140003,5030103140,3,771
5030103140004,5030103140,4,549
5030103140005,5030103140,5,598
5030103140006,5030103140,6,871
5030103140007,5030103140,7,750
5030103140008,5030103140,8,355
5030103140009,5030103140,9,334
5030103140010,5030103140,10,384
5030103140011,5030103140,11,633
5030103140012,5030103140,12,684
5030103140013,5030103140,13,127
5030103140014,5030103140,14,368
5030103140015,5030103140,15,568
5030103140016,5030103140,16,759
5030103140017,5030103140,17,282
5030103140018,5030103140,18,542
5030103140019,5030103140,19,873
5030103159001,5030103159,1,202
5030103159002,5030103159,2,440
5030103159003,5030103159,3,818
5030103159004,5030103159,4,432
5030103159005,5030103159,5,19
5030103159006,5030103159,6,556
5030103159007,5030103159,7,925
5030103159008,5030103159,8,140
5030103159009,5030103159,9,689
5030103159010,5030103159,10,507
5030103159011,5030103159,11,777
5030303170001,5030303170,1,97
5030303170002,5030303170,2,487
5030303170003,5030303170,3,126
5030303170004,5030303170,4,524
5030303170005,5030303170,5,553
5030303170006,5030303170,6,33
5030303170007,5030303170,7,511
5030303170008,5030303170,8,681
5030303170009,5030303170,9,316
5030303170010,5030303170,10,329
5030303170011,5030303170,11,350
5030303170012,5030303170,12,278
5030303170013,5030303170,13,747
5030303170014,5030303170,14,128
5030303170015,5030303170,15,144
5030303170016,5030303170,16,523
5040103186001,5040103186,1,302
5040103186002,5040103186,2,747
5040103186003,5040103186,3,178
5040103186004,5040103186,4,752
5040103186005,5040103186,5,71
5040103186006,5040103186,6,594
5040103192001,5040103192,1,424
5040103193001,5040103193,1,147
5040103194001,5040103194,1,446
5040103194002,5040103194,2,218
5040103194003,5040103194,3,765
5040103194004,5040103194,4,848
5040103194005,5040103194,5,722
5040103194006,5040103194,6,750
5040103194007,5040103194,7,292
5040103194008,5040103194,8,590
5040103194009,5040103194,9,681
5040203203001,5040203203,1,672
5040203203002,5040203203,2,205
5040203203003,5040203203,3,127
5040203203004,5040203203,4,368
5040203203005,5040203203,5,497
5040303208001,5040303208,1,364
5040303208002,5040303208,2,850
5040303208003,5040303208,3,71
5040303208004,5040303208,4,778
5040303208005,5040303208,5,774
5040303208006,5040303208,6,597
5040303208007,5040303208,7,413
5040303208008,5040303208,8,691
5040303208009,5040303208,9,644
5040303208010,5040303208,10,807
5040303208011,5040303208,11,925
5040303208012,5040303208,12,846
5040303208013,5040303208,13,73
5040303221001,5040303221,1,405
5040303221002,5040303221,2,732
5040303221003,5040303221,3,598
5040303221004,5040303221,4,724
5040303221005,5040303221,5,789
5040303221006,5040303221,6,690
5040303221007,5040303221,7,955
5040303221008,5040303221,8,350
5040303221009,5040303221,9,911
5040303221010,5040303221,10,117
5040303221011,5040303221,11,137
5040403232001,5040403232,1,336
5040403232002,5040403232,2,574
5040403232003,5040403232,3,349
5040403232004,5040403232,4,907
5040403232005,5040403232,5,409
5040403232006,5040403232,6,566
5040403232007,5040403232,7,245
5040403232008,5040403232,8,166
5040403232009,5040403232,9,774
5040403232010,5040403232,10,626
5040403232011,5040403232,11,16
5040403232012,5040403232,12,912
5040403232013,5040403232,13,143
5040403232014,5040403232,14,555
5040403232015,5040403232,15,791
5040403247001,5040403247,1,940
5040403247002,5040403247,2,251
5040403247003,5040403247,3,513
5040403247004,5040403247,4,218
5040403247005,5040403247,5,323
5040403247006,5040403247,6,486
5040403247007,5040403247,7,473
5040403247008,5040403247,8,152
5040403247009,5040403247,9,626
5040403247010,5040403247,10,662
5040403247011,5040403247,11,275
5040403247012,5040403247,12,153
5040403247013,5040403247,13,578
5040503260001,5040503260,1,817
5040503260002,5040503260,2,778
5040503260003,5040503260,3,476
5040503263001,5040503263,1,774
5040503263002,5040503263,2,595
5040503263003,5040503263,3,449
5040503263004,5040503263,4,123
5040503263005,5040503263,5,661
5040503263006,5040503263,6,155
5040503263007,5040503263,7,768
5040503263008,5040503263,8,96
5040503263009,5040503263,9,391
5040503263010,5040503263,10,390
5040503263011,5040503263,11,743
5040503263012,5040503263,12,382
5040503263013,5040503263,13,332
5040503263014,5040503263,14,264
5040503263015,5040503263,15,608
5040503263016,5040503263,16,286
5040503263017,5040503263,17,418
5040503263018,5040503263,18,77
5040503263019,5040503263,19,47
5040503263020,5040503263,20,541
5040503283001,5040503283,1,529
5040503283002,5040503283,2,485
5040503283003,5040503283,3,889
5040503283004,5040503283,4,877
5040503283005,5040503283,5,649
5040503283006,5040503283,6,273
5040503283007,5040503283,7,30
5040503283008,5040503283,8,159
5040503283009,5040503283,9,334
5040503283010,5040503283,10,562
5040503283011,5040503283,11,617
5040503283012,5040503283,12,922
5040503283013,5040503283,13,220
5040503283014,5040503283,14,784
5050203297001,5050203297,1,649
5050203297002,5050203297,2,502
5050203297003,5050203297,3,214
5050203297004,5050203297,4,620
5050203297005,5050203297,5,921
5050203297006,5050203297,6,620
5050203297007,5050203297,7,948
5050203297008,5050203297,8,225
5050203297009,5050203297,9,423
5050203297010,5050203297,10,826
5050203297011,5050203297,11,414
5050203297012,5050203297,12,386
5050203297013,5050203297,13,823
5050203297014,5050203297,14,870
5050203297015,5050203297,15,72
5050203297016,5050203297,16,714
5050203297017,5050203297,17,946
5050203314001,5050203314,1,395
5050203314002,5050203314,2,634
5050203314003,5050203314,3,90
5050203314004,5050203314,4,390
5050203314005,5050203314,5,498
5050203314006,5050203314,6,426
5050203314007,5050203314,7,963
5050203314008,5050203314,8,945
5050203314009,5050203314,9,988
5050203314010,5050203314,10,375
5050203314011,5050203314,11,17
5050203314012,5050203314,12,299
5050203314013,5050203314,13,355
5050203314014,5050203314,14,534
5050203314015,5050203314,15,347
5070203329001,5070203329,1,613
5070203329002,5070203329,2,316
5070203329003,5070203329,3,969
5070203329004,5070203329,4,612
5070203329005,5070203329,5,865
5070203329006,5070203329,6,156
5070203329007,5070203329,7,436
5070203329008,5070203329,8,870
5070203329009,5070203329,9,232
5070203329010,5070203329,10,400
5070203329011,5070203329,11,513
5070203329012,5070203329,12,913
5070203329013,5070203329,13,554
5070203329014,5070203329,14,491
5070203329015,5070203329,15,718
5070203329016,5070203329,16,575
5070203345001,5070203345,1,299
5070203345002,5070203345,2,701
5070203345003,5070203345,3,211
5080103348001,5080103348,1,602
5080103348002,5080103348,2,51
5080103348003,5080103348,3,737
5080103348004,5080103348,4,386
5080103348005,5080103348,5,215
5080103348006,5080103348,6,854
5080103348007,5080103348,7,654
5080103348008,5080103348,8,954
5080103348009,5080103348,9,986
5080103348010,5080103348,10,524
5080103348011,5080103348,11,179
5080103348012,5080103348,12,836
5080103348013,5080103348,13,727
5080103348014,5080103348,14,780
5080103348015,5080103348,15,106
5080103348016,5080103348,16,175
5080103348017,5080103348,17,564
5080103348018,5080103348,18,522
5080203366001,5080203366,1,20
5080203366002,5080203366,2,785
5080203366003,5080203366,3,952
5080203366004,5080203366,4,203
5080203366005,5080203366,5,956
5080203366006,5080203366,6,92
5080203366007,5080203366,7,936
5080203366008,5080203366,8,735
5080203366009,5080203366,9,712
5080203366010,5080203366,10,54
5080203366011,5080203366,11,407
5080203366012,5080203366,12,678
5080203366013,5080203366,13,35
5080203366014,5080203366,14,210
5080203366015,5080203366,15,393
5080203366016,5080203366,16,370
5080203366017,5080203366,17,12
5090103383001,5090103383,1,87
5090103383002,5090103383,2,864
5090103383003,5090103383,3,695
5090103383004,5090103383,4,328
5090103383005,5090103383,5,243
5090103383006,5090103383,6,768
5090103383007,5090103383,7,290
5090103383008,5090103383,8,604
5090103391001,5090103391,1,535
5090103391002,5090103391,2,914
5090103391003,5090103391,3,412
5090203394001,5090203394,1,174
5090203394002,5090203394,2,581
5090203394003,5090203394,3,426
5090203394004,5090203394,4,897
5090203394005,5090203394,5,227
5090203394006,5090203394,6,54
5090203394007,5090203394,7,139
5090203394008,5090203394,8,777
5090203394009,5090203394,9,341
5090203394010,5090203394,10,397
5090203394011,5090203394,11,397
5090203394012,5090203394,12,965
5090203394013,5090203394,13,167
5090203394014,5090203394,14,765
5090203394015,5090203394,15,230
5090203394016,5090203394,16,392
5090203410001,5090203410,1,128
5090203410002,5090203410,2,506
5090203410003,5090203410,3,891
5090203410004,5090203410,4,545
5090203410005,5090203410,5,623
5090203410006,5090203410,6,746
5090203410007,5090203410,7,126
5090203410008,5090203410,8,919
5090203410009,5090203410,9,967
5090203410010,5090203410,10,207
5090203410011,5090203410,11,690
5090203410012,5090203410,12,291
5090203410013,5090203410,13,953
5090203410014,5090203410,14,393
5090203410015,5090203410,15,864
5100103425001,5100103425,1,447
5100103425002,5100103425,2,228
5100103425003,5100103425,3,962
5100103425004,5100103425,4,195
5100103425005,5100103425,5,247
5100103425006,5100103425,6,456
5100103425007,5100103425,7,385
5100103425008,5100103425,8,101
5100103425009,5100103425,9,217
5100103425010,5100103425,10,134
5100103425011,5100103425,11,712
5100103425012,5100103425,12,287
5100103425013,5100103425,13,19
5110103438001,5110103438,1,819
5110103438002,5110103438,2,349
5110103438003,5110103438,3,690
5110103438004,5110103438,4,18
5110103438005,5110103438,5,31
5110103438006,5110103438,6,308
5110103438007,5110103438,7,408
5110103438008,5110103438,8,90
5110103438009,5110103438,9,489
5110103438010,5110103438,10,959
5110103438011,5110103438,11,187
5110103438012,5110103438,12,107
5110103438013,5110103438,13,161
5110103438014,5110103438,14,411
5110103438015,5110103438,15,832
5110103438016,5110103438,16,883
5110103438017,5110103438,17,112
5110103438018,5110103438,18,178
5110103438019,5110103438,19,342
5110103438020,5110103438,20,648
5110203458001,5110203458,1,694
5110203458002,5110203458,2,185
5110203458003,5110203458,3,191
5110203458004,5110203458,4,940
5110203458005,5110203458,5,239
5110203458006,5110203458,6,619
5110203458007,5110203458,7,700
5110203458008,5110203458,8,463
5110203458009,5110203458,9,321
5110203458010,5110203458,10,90
5110203458011,5110203458,11,211
5110203458012,5110203458,12,76
5110203458013,5110203458,13,366
5110203471001,5110203471,1,65
5110203471002,5110203471,2,648
5110203471003,5110203471,3,499
5110203471004,5110203471,4,180
5110203471005,5110203471,5,720
5110303476001,5110303476,1,639
5110303476002,5110303476,2,748
5110303476003,5110303476,3,8
5110303476004,5110303476,4,674
5110303476005,5110303476,5,893
5110303476006,5110303476,6,374
5110303476007,5110303476,7,288
5110303476008,5110303476,8,770
5110303476009,5110303476,9,718
5110303476010,5110303476,10,109
5110303476011,5110303476,11,349
5110303476012,5110303476,12,428
5110303476013,5110303476,13,237
5110303476014,5110303476,14,398
5110303476015,5110303476,15,78
5110303476016,5110303476,16,216
5110303476017,5110303476,17,614
5110303476018,5110303476,18,542
5110303494001,5110303494,1,868
5110303494002,5110303494,2,822
5110303494003,5110303494,3,683
5110303494004,5110303494,4,351
5110303494005,5110303494,5,616
5110303494006,5110303494,6,56
5110303494007,5110303494,7,95
5110303494008,5110303494,8,55
5110303494009,5110303494,9,324
5110303494010,5110303494,10,824
5110303494011,5110303494,11,38
5110303494012,5110303494,12,966
5110303494013,5110303494,13,108
5110303494014,5110303494,14,635
5120103508001,5120103508,1,499
5120103508002,5120103508,2,317
5120103508003,5120103508,3,581
5120103508004,5120103508,4,943
5120103508005,5120103508,5,664
5120103508006,5120103508,6,434
5120103508007,5120103508,7,659
5120103508008,5120103508,8,534
5120103508009,5120103508,9,304
5120103508010,5120103508,10,545
5120103508011,5120103508,11,798
5120103508012,5120103508,12,891
5120103508013,5120103508,13,655
5120103508014,5120103508,14,606
5120203522001,5120203522,1,300
5120203522002,5120203522,2,799
5120203522003,5120203522,3,563
5120203522004,5120203522,4,653
5120203522005,5120203522,5,652
5120203522006,5120203522,6,125
5120203522007,5120203522,7,598
5120203522008,5120203522,8,454
5120203522009,5120203522,9,338
5120203522010,5120203522,10,993
5120203522011,5120203522,11,362
5120203522012,5120203522,12,813
5120203522013,5120203522,13,675
5120203522014,5120203522,14,949
5120203536001,5120203536,1,853
5120303537001,5120303537,1,678
5120303537002,5120303537,2,867
5120303537003,5120303537,3,2
5120303537004,5120303537,4,591
5120303537005,5120303537,5,630
5120303542001,5120303542,1,306
5120303542002,5120303542,2,903
5120303542003,5120303542,3,755
5120303542004,5120303542,4,778
5120303542005,5120303542,5,836
5120303542006,5120303542,6,396
5120303542007,5120303542,7,529
5120303542008,5120303542,8,769
5120303542009,5120303542,9,897
5120303542010,5120303542,10,891
5120303542011,5120303542,11,837
5120303542012,5120303542,12,916
5120303542013,5120303542,13,75
5120303542014,5120303542,14,261
5120303542015,5120303542,15,93
5130103557001,5130103557,1,267
5130103557002,5130103557,2,421
5130103557003,5130103557,3,777
5130103557004,5130103557,4,681
5130103557005,5130103557,5,472
5130103557006,5130103557,6,97
5130103557007,5130103557,7,517
5130103557008,5130103557,8,706
5130103557009,5130103557,9,787
5130103557010,5130103557,10,247
5130103557011,5130103557,11,655
5130103557012,5130103557,12,966
5130103557013,5130103557,13,820
5130103570001,5130103570,1,809
5130103570002,5130103570,2,142
5130103570003,5130103570,3,115
5130203573001,5130203573,1,455
5130203573002,5130203573,2,936
5130203573003,5130203573,3,554
5130203573004,5130203573,4,32
5130203573005,5130203573,5,300
5130203573006,5130203573,6,217
5130203573007,5130203573,7,23
5130203573008,5130203573,8,159
5130203573009,5130203573,9,721
5130203573010,5130203573,10,903
5130203583001,5130203583,1,207
5130203583002,5130203583,2,784
5130203583003,5130203583,3,690
5130203583004,5130203583,4,251
5130203583005,5130203583,5,48
5130203583006,5130203583,6,748
5130203583007,5130203583,7,651
5130203583008,5130203583,8,543
5130203583009,5130203583,9,103
5130203583010,5130203583,10,362
5130203583011,5130203583,11,86
5130203583012,5130203583,12,2
5130203583013,5130203583,13,65
5130203583014,5130203583,14,847
5140103597001,5140103597,1,13
5140103597002,5140103597,2,679
5140103597003,5140103597,3,591
5140103597004,5140103597,4,854
5140103597005,5140103597,5,733
5150103602001,5150103602,1,765
5150103603001,5150103603,1,392
5150103603002,5150103603,2,530
5150103603003,5150103603,3,516
5150103603004,5150103603,4,458
5160103607001,5160103607,1,403
5160103607002,5160103607,2,995
5160103607003,5160103607,3,85
5160103607004,5160103607,4,573
5160103607005,5160103607,5,778
5160103612001,5160103612,1,269
5160103612002,5160103612,2,678
5160103612003,5160103612,3,737
5160103612004,5160103612,4,408
5160103612005,5160103612,5,874
5160103612006,5160103612,6,939
5160103618001,5160103618,1,116
5160103618002,5160103618,2,614
5160103618003,5160103618,3,863
5160103618004,5160103618,4,484
5160103618005,5160103618,5,695
5160103618006,5160103618,6,639
5160103618007,5160103618,7,165
5160103618008,5160103618,8,38
5160103618009,5160103618,9,787
5160103618010,5160103618,10,454
5160103618011,5160103618,11,975
5160103618012,5160103618,12,35
5160103618013,5160103618,13,554
5160103618014,5160103618,14,916
5160103618015,5160103618,15,441
5160103618016,5160103618,16,62
5160103618017,5160103618,17,450
5160103618018,5160103618,18,285
5160103618019,5160103618,19,733
5160103618020,5160103618,20,791
6020103638001,6020103638,1,134
6020103638002,6020103638,2,754
6020103638003,6020103638,3,859
6020103638004,6020103638,4,303
6020103638005,6020103638,5,969
6020103638006,6020103638,6,507
6020103638007,6020103638,7,1
6020103638008,6020103638,8,63
6020103638009,6020103638,9,24
6020103638010,6020103638,10,670
6020103648001,6020103648,1,107
6020103648002,6020103648,2,936
6020103648003,6020103648,3,121
6020103648004,6020103648,4,198
6020103648005,6020103648,5,226
6020103648006,6020103648,6,825
6030103654001,6030103654,1,657
6030103654002,6030103654,2,38
6030103654003,6030103654,3,760
6030103654004,6030103654,4,911
6030103654005,6030103654,5,275
6030103654006,6030103654,6,334
6030103654007,6030103654,7,260
6030103654008,6030103654,8,723
6030103654009,6030103654,9,912
6030103654010,6030103654,10,73
6030103654011,6030103654,11,323
6030103665001,6030103665,1,559
6030103665002,6030103665,2,380
6030103665003,6030103665,3,727
6030103665004,6030103665,4,129
6030103665005,6030103665,5,163
6030103665006,6030103665,6,589
6030103665007,6030103665,7,168
6030103665008,6030103665,8,367
6030103665009,6030103665,9,515
6030103665010,6030103665,10,667
6030103665011,6030103665,11,761
6030103665012,6030103665,12,232
6030103665013,6030103665,13,348
6030103665014,6030103665,14,537
6030103665015,6030103665,15,619
6030103665016,6030103665,16,10
6030103665017,6030103665,17,984
6030103665018,6030103665,18,30
6030103683001,6030103683,1,719
6030103683002,6030103683,2,809
6030103683003,6030103683,3,157
6030103683004,6030103683,4,795
6030103683005,6030103683,5,323
6030103683006,6030103683,6,424
6030103683007,6030103683,7,499
6030103683008,6030103683,8,877
6030103683009,6030103683,9,708
6030103683010,6030103683,10,787
6030103683011,6030103683,11,691
6030103683012,6030103683,12,841
6030103683013,6030103683,13,181
6030203696001,6030203696,1,823
6030203696002,6030203696,2,213
6030203696003,6030203696,3,342
6030203696004,6030203696,4,903
6030203696005,6030203696,5,810
6030203696006,6030203696,6,158
6030203696007,6030203696,7,652
6030203696008,6030203696,8,444
6030203696009,6030203696,9,466
6030203696010,6030203696,10,276
6030203696011,6030203696,11,824
6030203696012,6030203696,12,961
6030203696013,6030203696,13,177
6030203696014,6030203696,14,171
6030203696015,6030203696,15,427
6030203696016,6030203696,16,724
6030203696017,6030203696,17,49
6030203696018,6030203696,18,312
6030203696019,6030203696,19,165
6030203715001,6030203715,1,582
6030203715002,6030203715,2,798
6030203717001,6030203717,1,74
6030203717002,6030203717,2,67
6030203717003,6030203717,3,76
6030203717004,6030203717,4,129
6030203717005,6030203717,5,438
6030203717006,6030203717,6,811
